# participant_id	file_id	dilation_radius	dsc
11	41096	1	0.434809
11	41096	2	0.435275
11	41096	3	0.436203
11	41096	4	0.437343
11	43051	0	0.001757
11	43051	1	0.009251
11	43051	2	0.024227
11	43051	3	0.049270
11	43051	4	0.082192
11	51084	0	0.001786
11	51084	1	0.009160
11	51084	2	0.024064
11	51084	3	0.050912
11	51084	4	0.081776
11	64061	0	0.002213
11	64061	1	0.012183
11	64061	2	0.030684
11	64061	3	0.066119
11	64061	4	0.183035
11	69022	0	0.001456
11	69022	1	0.007420
11	69022	2	0.019876
11	69022	3	0.042723
11	69022	4	0.069881
11	70011	0	0.005429
11	70011	1	0.027736
11	70011	2	0.066657
11	70011	3	0.140188
11	70011	4	0.232478
11	70090	0	0.001166
11	70090	1	0.006218
11	70090	2	0.016377
11	70090	3	0.033603
11	70090	4	0.056363
11	100007	0	0.005049
11	100007	1	0.024991
11	100007	2	0.067016
11	100007	3	0.950110
11	100007	4	0.949763
11	100080	0	0.001464
11	100080	1	0.008357
11	100080	2	0.020501
11	100080	3	0.045432
11	100080	4	0.073026
11	103006	0	0.440136
11	103006	1	0.440446
11	103006	2	0.441060
11	103006	3	0.442207
11	103006	4	0.443631
11	103078	0	0.002937
11	103078	1	0.015414
11	103078	2	0.040427
11	103078	3	0.084448
11	103078	4	0.137401
11	105027	0	0.002638
11	105027	1	0.014420
11	105027	2	0.035625
11	105027	3	0.076741
11	105027	4	0.123970
11	135037	0	0.002751
11	135037	1	0.014698
11	135037	2	0.036843
11	135037	3	0.909592
11	135037	4	0.911014
11	173036	0	0.001576
11	173036	1	0.008681
11	173036	2	0.020654
11	173036	3	0.045321
11	173036	4	0.072124
11	209070	0	0.001795
11	209070	1	0.009916
11	209070	2	0.025165
11	209070	3	0.054275
11	209070	4	0.088351
11	236017	0	0.002407
11	236017	1	0.012913
11	236017	2	0.031964
11	236017	3	0.068186
11	236017	4	0.110603
11	268002	0	0.003474
11	268002	1	0.017239
11	268002	2	0.046275
11	268002	3	0.182206
11	268002	4	0.223145
11	326038	0	0.002576
11	326038	1	0.014545
11	326038	2	0.037661
11	326038	3	0.077846
11	326038	4	0.127577
12	3063	0	0.980903
12	3063	1	0.981015
12	3063	2	0.981378
12	3063	3	0.980667
12	3063	4	0.980521
12	6046	0	0.466381
12	6046	1	0.466685
12	6046	2	0.467279
12	6046	3	0.468426
12	6046	4	0.469814
12	8068	0	0.357594
12	8068	1	0.908081
12	8068	2	0.920089
12	8068	3	0.923145
12	8068	4	0.926914
12	12003	0	0.411216
12	12003	1	0.411440
12	12003	2	0.411894
12	12003	3	0.412813
12	12003	4	0.967688
12	16052	0	0.002930
12	16052	1	0.015788
12	16052	2	0.040162
12	16052	3	0.087226
12	16052	4	0.139539
12	41006	0	0.200370
12	41006	1	0.200698
12	41006	2	0.201287
12	41006	3	0.202491
12	41006	4	0.203985
12	41085	0	0.003184
12	41085	1	0.017780
12	41085	2	0.044280
12	41085	3	0.090297
12	41085	4	0.144402
12	41096	0	0.434578
12	41096	1	0.434849
12	41096	2	0.435392
12	41096	3	0.436445
12	41096	4	0.437843
12	43051	0	0.267985
12	43051	1	0.268216
12	43051	2	0.268663
12	43051	3	0.269533
12	43051	4	0.270676
12	51084	0	0.327321
12	51084	1	0.327619
12	51084	2	0.328141
12	51084	3	0.329181
12	51084	4	0.948400
12	64061	0	0.005302
12	64061	1	0.028515
12	64061	2	0.152215
12	64061	3	0.218184
12	64061	4	0.399953
12	69022	0	0.387274
12	69022	1	0.387916
12	69022	2	0.389193
12	69022	3	0.391732
12	69022	4	0.179407
12	70011	0	0.006327
12	70011	1	0.034165
12	70011	2	0.088915
12	70011	3	0.182840
12	70011	4	0.276532
12	70090	0	0.448099
12	70090	1	0.018098
12	70090	2	0.449709
12	70090	3	0.451879
12	70090	4	0.454594
12	100007	0	0.069193
12	100007	1	0.950175
12	100007	2	0.950561
12	100007	3	0.951096
12	100007	4	0.950055
12	100080	0	0.003656
12	100080	1	0.020235
12	100080	2	0.052007
12	100080	3	0.105890
12	100080	4	0.902641
12	103006	0	0.440152
12	103006	1	0.440528
12	103006	2	0.441289
12	103006	3	0.442738
12	103006	4	0.444586
12	103078	0	0.247045
12	103078	1	0.247248
12	103078	2	0.247649
12	103078	3	0.248438
12	103078	4	0.249465
12	105027	0	0.314166
12	105027	1	0.314455
12	105027	2	0.315059
12	105027	3	0.316197
12	105027	4	0.317621
12	135037	0	0.005661
12	135037	1	0.150500
12	135037	2	0.180472
12	135037	3	0.915783
12	135037	4	0.920298
12	173036	0	0.003707
12	173036	1	0.019673
12	173036	2	0.050314
12	173036	3	0.102530
12	173036	4	0.163887
12	209070	0	0.273765
12	209070	1	0.273864
12	209070	2	0.274070
12	209070	3	0.274469
12	209070	4	0.274973
12	236017	0	0.301421
12	236017	1	0.301739
12	236017	2	0.302369
12	236017	3	0.303633
12	236017	4	0.305162
12	268002	0	0.007264
12	268002	1	0.040068
12	268002	2	0.101068
12	268002	3	0.201422
12	268002	4	0.304772
12	326038	0	0.223138
12	326038	1	0.223433
12	326038	2	0.224039
12	326038	3	0.225130
12	326038	4	0.226567
13	3063	0	0.981112
13	3063	1	0.981593
13	3063	2	0.981878
13	3063	3	0.982284
13	3063	4	0.982669
13	6046	0	0.006074
13	6046	1	0.032481
13	6046	2	0.081958
13	6046	3	0.172395
13	6046	4	0.885829
13	8068	0	0.018747
13	8068	1	0.910885
13	8068	2	0.918393
13	8068	3	0.922612
13	8068	4	0.926715
13	12003	0	0.007530
13	12003	1	0.966434
13	12003	2	0.966434
13	12003	3	0.966514
13	12003	4	0.967754
13	16052	0	0.006645
13	16052	1	0.036307
13	16052	2	0.090141
13	16052	3	0.180010
13	16052	4	0.285899
13	41006	0	0.014549
13	41006	1	0.078718
13	41006	2	0.204432
13	41006	3	0.362217
13	41006	4	0.771381
13	41085	0	0.007862
13	41085	1	0.043446
13	41085	2	0.106439
13	41085	3	0.216693
13	41085	4	0.335611
13	41096	0	0.006234
13	41096	1	0.034264
13	41096	2	0.084736
13	41096	3	0.175754
13	41096	4	0.272202
13	43051	0	0.009334
13	43051	1	0.393257
13	43051	2	0.514546
13	43051	3	0.757738
13	43051	4	0.769568
13	51084	0	0.007913
13	51084	1	0.041237
13	51084	2	0.949781
13	51084	3	0.949823
13	51084	4	0.949636
13	64061	0	0.010723
13	64061	1	0.059325
13	64061	2	0.215985
13	64061	3	0.446833
13	64061	4	0.546278
13	69022	0	0.005650
13	69022	1	0.028932
13	69022	2	0.075142
13	69022	3	0.156638
13	69022	4	0.249858
13	70011	0	0.018274
13	70011	1	0.087007
13	70011	2	0.210256
13	70011	3	0.645370
13	70011	4	0.807575
13	70090	0	0.005638
13	70090	1	0.030840
13	70090	2	0.076890
13	70090	3	0.160960
13	70090	4	0.251225
13	100007	0	0.021105
13	100007	1	0.952390
13	100007	2	0.952695
13	100007	3	0.953444
13	100007	4	0.953664
13	100080	0	0.006770
13	100080	1	0.036486
13	100080	2	0.089941
13	100080	3	0.897554
13	100080	4	0.898515
13	103006	0	0.440282
13	103006	1	0.441307
13	103006	2	0.443330
13	103006	3	0.447290
13	103006	4	0.452178
13	103078	0	0.007875
13	103078	1	0.042909
13	103078	2	0.104713
13	103078	3	0.218976
13	103078	4	0.341252
13	105027	0	0.007757
13	105027	1	0.041397
13	105027	2	0.105007
13	105027	3	0.217679
13	105027	4	0.326064
13	135037	0	0.016382
13	135037	1	0.926115
13	135037	2	0.936784
13	135037	3	0.933838
13	135037	4	0.931499
13	173036	0	0.009977
13	173036	1	0.053847
13	173036	2	0.130261
13	173036	3	0.253896
13	173036	4	0.382899
13	209070	0	0.007487
13	209070	1	0.038606
13	209070	2	0.150443
13	209070	3	0.241364
13	209070	4	0.362790
13	236017	0	0.010098
13	236017	1	0.051982
13	236017	2	0.131670
13	236017	3	0.279647
13	236017	4	0.408283
13	268002	0	0.021950
13	268002	1	0.129004
13	268002	2	0.367660
13	268002	3	0.536948
13	268002	4	0.668111
13	326038	0	0.012612
13	326038	1	0.070863
13	326038	2	0.171744
13	326038	3	0.325913
13	326038	4	0.503078
14	3063	0	0.002075
14	3063	1	0.981417
14	3063	2	0.981530
14	3063	3	0.981514
14	3063	4	0.981414
14	6046	0	0.000894
14	6046	1	0.004718
14	6046	2	0.012153
14	6046	3	0.026565
14	6046	4	0.043787
14	8068	0	0.001071
14	8068	1	0.005638
14	8068	2	0.023814
14	8068	3	0.039596
14	8068	4	0.908470
14	12003	0	0.000701
14	12003	1	0.003548
14	12003	2	0.009317
14	12003	3	0.020363
14	12003	4	0.034774
14	16052	0	0.001954
14	16052	1	0.010877
14	16052	2	0.026234
14	16052	3	0.057232
14	16052	4	0.092422
14	41006	0	0.003601
14	41006	1	0.017301
14	41006	2	0.041882
14	41006	3	0.082589
14	41006	4	0.152465
14	41085	0	0.001195
14	41085	1	0.006675
14	41085	2	0.017310
14	41085	3	0.036631
14	41085	4	0.060533
14	41096	0	0.001119
14	41096	1	0.006049
14	41096	2	0.015375
14	41096	3	0.033408
14	41096	4	0.054034
14	43051	0	0.001840
14	43051	1	0.009665
14	43051	2	0.024065
14	43051	3	0.380114
14	43051	4	0.396666
14	51084	0	0.001654
14	51084	1	0.008767
14	51084	2	0.022647
14	51084	3	0.047288
14	51084	4	0.076647
14	64061	0	0.002655
14	64061	1	0.014078
14	64061	2	0.034828
14	64061	3	0.073511
14	64061	4	0.193308
14	69022	0	0.000917
14	69022	1	0.004738
14	69022	2	0.012336
14	69022	3	0.026361
14	69022	4	0.044688
14	70011	0	0.005128
14	70011	1	0.029206
14	70011	2	0.074807
14	70011	3	0.146874
14	70011	4	0.229827
14	70090	0	0.001345
14	70090	1	0.007244
14	70090	2	0.018760
14	70090	3	0.038930
14	70090	4	0.062879
14	100007	0	0.004689
14	100007	1	0.023933
14	100007	2	0.061328
14	100007	3	0.953348
14	100007	4	0.952129
14	100080	0	0.001065
14	100080	1	0.006108
14	100080	2	0.015398
14	100080	3	0.032755
14	100080	4	0.053725
14	103006	0	0.001056
14	103006	1	0.005860
14	103006	2	0.014948
14	103006	3	0.031763
14	103006	4	0.052352
14	103078	0	0.001286
14	103078	1	0.007236
14	103078	2	0.018128
14	103078	3	0.038410
14	103078	4	0.064241
14	105027	0	0.001528
14	105027	1	0.007549
14	105027	2	0.020094
14	105027	3	0.042309
14	105027	4	0.069523
14	135037	0	0.004125
14	135037	1	0.021123
14	135037	2	0.051896
14	135037	3	0.926184
14	135037	4	0.924974
14	173036	0	0.001484
14	173036	1	0.008229
14	173036	2	0.021673
14	173036	3	0.044299
14	173036	4	0.073312
14	209070	0	0.001224
14	209070	1	0.006838
14	209070	2	0.017167
14	209070	3	0.035038
14	209070	4	0.055292
14	236017	0	0.001605
14	236017	1	0.008651
14	236017	2	0.021660
14	236017	3	0.045754
14	236017	4	0.073048
14	268002	0	0.005060
14	268002	1	0.027209
14	268002	2	0.068849
14	268002	3	0.132231
14	268002	4	0.206770
14	326038	0	0.002062
14	326038	1	0.010674
14	326038	2	0.029181
14	326038	3	0.060730
14	326038	4	0.101009
