# participant_id	file_id	dilation_radius	dsc
10	268002	2	0.835676
10	268002	3	0.845924
10	268002	4	0.854609
10	326038	0	0.857700
10	326038	1	0.916238
10	326038	2	0.928012
10	326038	3	0.940539
10	326038	4	0.942093
11	3063	0	0.980161
11	3063	1	0.981705
11	3063	2	0.982811
11	3063	3	0.982915
11	3063	4	0.981279
11	6046	0	0.870141
11	6046	1	0.888100
11	6046	2	0.903103
11	6046	3	0.913864
11	6046	4	0.924060
11	8068	0	0.937643
11	8068	1	0.949441
11	8068	2	0.947955
11	8068	3	0.969200
11	8068	4	0.957569
11	12003	0	0.974157
11	12003	1	0.973003
11	12003	2	0.975605
11	12003	3	0.975128
11	12003	4	0.974459
11	16052	0	0.911087
11	16052	1	0.918548
11	16052	2	0.927753
11	16052	3	0.928253
11	16052	4	0.930190
11	41006	0	0.851204
11	41006	1	0.868196
11	41006	2	0.865055
11	41006	3	0.880365
11	41006	4	0.875174
11	41085	0	0.753276
11	41085	1	0.801793
11	41085	2	0.803651
11	41085	3	0.774802
11	41085	4	0.817565
11	41096	0	0.771682
